epoch,precision,recall,f1,test_precision,test_recall,test_f1
1.0,0.5651183161151236,0.09192984459606343,0.13755847422454834,0.5374463111035852,0.09390241014400043,0.14223009208565138
2.0,0.6236172057542007,0.20796545549718645,0.3063550308980726,0.6388363503519143,0.20963920145708514,0.3112861466797228
3.0,0.6711988135232009,0.28363362739507625,0.39265861280675673,0.634127749085847,0.28540428463667417,0.38665879209261894
4.0,0.6736641328089722,0.3493251105257345,0.45422768294472526,0.6652392241905236,0.3386613878666351,0.4425838223730906
5.0,0.6902962276654347,0.3801976238010045,0.4851847782284425,0.6652078678495401,0.37346418169937207,0.47369761017773815
6.0,0.6811558528142073,0.3738890655877686,0.47653670116044167,0.6677180279221209,0.3615017230480964,0.46427743874210553
7.0,0.7097354768894859,0.38835666460080687,0.4961846817985112,0.6714099311114677,0.37818736492740196,0.47796032047892156
8.0,0.6998531723856586,0.3621217203147905,0.47352887217185347,0.6947511654692108,0.3634484259464684,0.47265240040420614
9.0,0.6970623491690906,0.4057835634731025,0.5073150370751958,0.6830980662298922,0.3849463716618517,0.4868897270348399
10.0,0.7117129238029762,0.40362848351822567,0.5097847052213116,0.681652257350917,0.3910335861242386,0.49155942851312445
11.0,0.6903176002899049,0.37901148946360497,0.4836547777458945,0.6690003195155132,0.358690592226228,0.4623002460329523
12.0,0.7085418515693205,0.38990273658436736,0.4969480039999179,0.6730870076397559,0.3711026595615559,0.47342530024399815
13.0,0.6855796105852209,0.3906563944645076,0.49139371645144986,0.6785344151884221,0.37558552804363204,0.4756877125744233
14.0,0.6901728673138139,0.3850530936743074,0.4896788172289391,0.6988382519805857,0.37582702899739984,0.4820820338146694
15.0,0.6966580812415282,0.36350689554110166,0.47260426443937087,0.692467230336299,0.35968991685533147,0.46830442662971306
