epoch,precision,recall,f1,test_precision,test_recall,test_f1
1.0,0.7954301130390184,0.459718819484577,0.5809538503497453,0.7879242530985792,0.4533911519682112,0.5735291932103272
2.0,0.8020149587184363,0.4721863210464421,0.5930891920284103,0.7874132870543575,0.45599899196105087,0.5758780190050853
3.0,0.7992038771710328,0.48408680323441294,0.6019302469720201,0.7840142401644512,0.4755629273577833,0.5904353522463894
4.0,0.8019370008059395,0.4806476868269375,0.6001918578003073,0.7937646715942686,0.4713377986036936,0.5905623095108259
5.0,0.8119519177549097,0.4869104259866951,0.6080646541043475,0.7949856663898356,0.48780750559880526,0.6037573702157726
6.0,0.8084631189531784,0.4496112748185353,0.577285635766881,0.7997268538324412,0.4510787037215246,0.5760235604766035
7.0,0.8054078730978486,0.5006148948547307,0.6164201707806193,0.7929955551550643,0.5013495023935718,0.6134600945074291
8.0,0.8057410378849046,0.4908406473758132,0.6084292407577075,0.7916643709972095,0.48014035162935365,0.5957425419363671
9.0,0.824585399370698,0.47189615356274633,0.5989573386088406,0.8101179586428545,0.46372181612721397,0.5879305062983249
10.0,0.8048364775004074,0.4910712940035782,0.6095369448823587,0.7985622961881808,0.4830296024440098,0.6012239126177029
11.0,0.809914744926098,0.5049480946861984,0.6202189620414733,0.7986650027820928,0.5082405084666582,0.618834193463658
12.0,0.8145800903839907,0.49314022202159,0.6135458761996857,0.8060536682057963,0.48490100417566284,0.6040728432179113
13.0,0.7997935333755576,0.4950560364384298,0.6105642366099745,0.7958727236540513,0.48478151472558856,0.6015463754523557
14.0,0.8083853266061135,0.49375253684101567,0.6127767376988296,0.7997036820085442,0.48969731124887905,0.6069511592297631
15.0,0.818357184871531,0.4984294801135219,0.6188599072304379,0.8012834296935504,0.49491130723918264,0.611020768063401
